,title,price,shop,commit
1471,包邮基于Python的金融分析与风险管理+Python金融大数据挖掘与分析全流程详解+量化交易之路,225.60,春雨图书专营店,0
1472,2本包邮  Python数据结构与算法分析 第2版+Python算法教程书籍,113.60,品阅轩图书专营店,0
1473,实用卷积神经网络(运用Python实现高级深度学习模型)/智能系统与技术丛书,53.13,博库网旗舰店,0
1474,"Python机器学习 (美)塞巴斯蒂安·拉施卡(Sebastian Raschka) 著；高明,徐莹",68.70,天乐图书专营店,0
1475,少博士趣学Python 周安琪 著 少儿编程入门书 儿童编程书 青少年学编程从入门到精通,39.00,馨园青图书专营店,0
1476,包邮 OpenCV轻松入门：面向Python+学习OpenCV中文版 Python编程教程书籍,135.60,旷氏文豪图书专营店,0
1477,零基础入门学习Python 小甲鱼 python编程从入门到精通实践 pathon3.5语言程序设计,37.60,博雅馨轩图书专营店,0
1478,笨办法学Python3  Python编程教程 python核心手册基础教程自学书籍,42.50,中图天下图书专营店,0
1479,真实世界的Python仪器监控：数据采集与控制系统自动化(美)休斯电子工业出版社9787121186,208.00,烟波古韵图书专营店,0
1480,套装3本Python游戏编程入门教程 C++游戏编程入门 零基础学游戏设计 游戏开发实战 游戏设计师,141.00,书在梦香图书专营店,0
1481,Python编程从入门到精通 计算机电脑编程入门自学零基础书籍网络爬虫 pathon编程从入门到实践,51.90,文苑图书专营店,0
1482,Python语言及其应用(高等职业教育大数据技术与应用系列规划教材),29.71,博库网旗舰店,0
1483,ABAQUS Python二次开发攻略 CAE分析大系 Python基础教程入门书,41.90,旷氏文豪图书专营店,0
1484,父与子的编程之旅 与小卡特一起学Python 中小学生编程 python编程入门教程 Python语,56.00,小脚鸭图书专营店,0
1485,包邮 Python入门很简单+Python GUI设计 tkinter菜鸟编程书籍 洪锦魁 2本,111.60,义博图书专营店,0
1486,Python编程无师自通 专业程序员的养成+算法图解 共两本 计算机与互联网 编程语言与程序设计 P,84.00,墨砚聚客图书专营店,0
1487,Selenium3自动化测试实战 基于Python语言 SeleniumWebDriver3实战宝典,33.70,馨园青图书专营店,0
1488,Python量化交易 策略技巧与实战+Python量化交易 CTA策略海龟策略 Python量化编程,156.50,一键团图书专营店,0
1489,包邮 正版  Python绝技：运用Python成为黑客+Python 黑帽子：黑客与渗透测试,99.00,荣丰通达图书专营店,0
1490,包邮Python算法详解+Python经典实例 python机器学习算法教程书籍,161.60,蓝墨水图书专营店,0
1491,Python编程与初级数学+Python趣味编程从入门到人工智能 青少年零基础Python语言编程,75.00,中图天下图书专营店,0
1492,包邮  Python量化交易 张杨飞著,59.00,书海寻梦图书专营店,0
1493,用Python玩转树莓派和MegaPi,30.42,润轩泽辕图书专营店,0
1494,Python开发基础 大学教材,29.85,人民邮电出版社官方旗舰店,0
1495,现货高教版 Python语言程序设计基础 第2版 嵩天著 高等教育出版社978704047,33.90,普乐图书专营店,10+
1496,"Python编程：从入门到实践 英文原版 Python Crash Course, 2nd",277.00,中华商务进口图书旗舰店,3
1497,官方正版 Python量化交易 Python量化交易开发技巧与交易技巧教程 Python量化编程书籍,49.50,电子工业出版社官方旗舰店,20+
1498,官方正版 Python自动化测试实战 无涯 UI自动化测试框架接口自动化测试 Python语言书籍,34.90,电子工业出版社官方旗舰店,20+
1499,深海管道试验的数值模拟理论及应用——ABAQUS参数化设计中的Python脚本,28.70,文轩网少儿专营店,0
1500,"Python金融大数据分析 （德）希尔皮斯科,姚军R3S",72.30,书海寻梦图书专营店,1
1501,Python神经网络编程[英]塔里克·拉希德(Tariq Rashid)9787115474810人,62.00,鬼马兄弟图书专营店,0
1502,Python编程快速上手让繁琐工作自动化零基础自学计算机程序设计网络爬虫语言从入门到精通pathon,62.00,中易冷图书专营店,0
1503,2册包邮 谁说菜鸟不会数据分析 Python篇+对比Excel，轻松学习Python数据分析书籍,98.00,品阅轩图书专营店,7
1504,Python数据分析:基于Plotly的动态可视化绘图 孙洋洋 等 97871213411,45.43,博远慧达图书专营店,10+
1505,Python数据分析入门 从数据获取到可视化,30.60,华心图书专营店,1
1506,自学区块链-原理技术及应用 理论知识核心机制大全 计算机软件Python开发DApp超级账本EOS,36.35,南京中译图书专营店,0
1507,Python+Spark2.0+Hadoop机器学习与大数据实战,65.70,淘乐思图书专营店,1
1508,英文原版 “笨办法”学Python3 Learn Python 3 the Hard Way by,260.00,中国进口图书旗舰店,20+
1509,2019新书 Python机器学习算法:原理实现与案例 刘硕 机器学习入门教材 人工智能神经网络Nu,50.30,云聚算图书专营店,0
1510,PYTHON3爬虫实战:数据清洗.数据分析与可视化姚良,46.70,翰诚图书专营店,1
1511,趣学Python——教孩子学编程,30.60,翔坤图书专营店,1
1512,"笨办法学Python 3 [美] 泽德·A.肖（Zed A.Shaw）,王巍巍 97871",32.45,博远慧达图书专营店,40+
1513,Selenium 3+Python 3自动化测试项目实战：从菜鸟到高手,56.60,蓝墨水图书专营店,1
1514,正版 PYTHON高效开发实战：DJANGO、TORNADO、FLASK、TWISTED,85.10,中国法律图书旗舰店,0
1515,PYTHON科学计算(原书第2版),73.00,文轩网旗舰店,1
1516,父与子的编程之旅：与小卡特一起学Python,50.90,翔坤图书专营店,1
1517,Python网络爬虫从入门到精通+Python 3.7从零开始学+Python 3.7从入门到精通,185.50,书香神州图书专营店,1
1518,包邮 基于Python的金融分析与风险管理+Python金融大数据挖掘与分析全流程详解书籍 2,156.60,旷氏文豪图书专营店,1
1519,Python趣味编程：从入门到人工智能,56.10,京东自营,200+
1520,从零起步学编程Python+Java+C#+CSS篇套装全4册 编程入门零基础自学,105.40,华心图书专营店,1
1521,包邮Python深度学习实战+虹膜识别+刷脸背后人脸检测识别检索+深度学习+对话式体验产品设计书,299.60,荣丰通达图书专营店,1
1522,零基础入门学习Python 小甲鱼 python编程从入门到精通实践 pathon3.7语言程序设计,56.40,北京书在梦香图书专营店,1
1523,Python编程指南——语法基础、网络爬虫、数据可视化与项目实战,48.30,书香神州图书专营店,1
1524,包邮 Python入门很简单+Python GUI设计 tkinter菜鸟编程书籍,102.00,蓝墨水图书专营店,1
1525,Python数据结构与算法分析*二2版 数据结构算法入门 python语言实现 Python编程入,63.20,人民邮电出版社官方旗舰店,1
1526,Python自动化运维:技术与佳实践 9787111483069 机械工业出版社,44.90,金尚汇美图书专营店,1
1527,H Python Flask Web开发入门与项目实战 / 钱游编著 软件工具－程序设计,74.50,旖旎春晖图书专营店,0
1528,《满68包邮》图解Python轻松快速掌握实力派脚本语言精华【日】株式会社ANK 著97875153,42.54,麦点文化图书专营店,1
1529,Python机器学习与量化投资+量化交易之路 用Python做股票量化分析书籍 4本,273.60,品阅轩图书专营店,0
1530,小天才学Python 编程基础+教学指导 python基础教程从入门到精通 小学生c+趣味入门编程课,64.00,书在梦香图书专营店,1
1531,2019新书 啊哈编程星球:一本书入门Python和C++ 啊哈磊 青少年中小学生趣味编程,63.80,友杰图书专营店,1
1532,“笨办法”学Python(第3版)  人民邮电出版社  [美]Zed A. Shaw 著,35.00,鸿运兴顺图书专营店,0
1533,全2本 小天才学Python 指导+教材 少儿编程基础入门自学书籍 小学生趣味编程课程 小学生学p,78.00,北京京广博图书图书专营店,1
1534,Python 3.7从入门到精通(视频教学版) python编程快速上手从入门到精通语言程序设计基础,69.40,一键团图书专营店,1
1535,包邮人工智能基础教程 Python篇 (青少版)+青少年学Python 小学生编程书籍,96.50,蓝墨水图书专营店,1
1536,包邮 Python黑客攻防入门+利用Python开源工具分析恶意代码书籍,117.00,旷氏文豪图书专营店,1
1537,3本包邮  Python编程与初级数学+Python趣味编程从入门到人工智能+编程超有趣书籍,127.60,品阅轩图书专营店,1
1538,Python程序员面试宝典 编程语言与程序设计 程序设计工具应用 Python程序员求职面试应聘技巧,53.90,墨涵图书专营店,1
1539,1770337|Python 3 标准库 [美]道格·赫尔曼 处理文本 数据类型 算法,195.02,安徽新华书店图书专营店,1
1540,精通数据科学算法 机器学习 统计学 数据科学教程 基于Python和R语言实现 数据分析入门书籍,41.90,兰兴达图书专营店,1
1541,包邮Python自然语言处理+Python自然语言处理实战 核心技术与算法+自然语言处理综论,309.80,蓝墨水图书专营店,1
1542,包邮3册Python Web开发实战+移动Web前端高效开发实战+Python高效开发实战,211.60,蓝墨水图书专营店,1
1543,读故事学编程 Python王国历险记 一石匠人 python基础教程书籍 python语言编程,49.60,一键团图书专营店,0
1544,Python编程锦囊 pathon编程从入门到实践python基础教程语言程序设计小甲鱼计算机程序设,39.80,馨园青图书专营店,1
1545,【 正版书籍】Python编程无师自通 程序员的养成 零基础自学Python3入门教程 Pyth,56.57,小淘人图书专营店,4
1546,9787302503231 深入浅出Python机器学习 段小手,44.85,乐淘图书专营店,0
1547,零基础轻松学Python 计算机网络 程序设计 Python,47.10,布克专营店,0
1548,OpenCV算法精解 OpenCV教程书籍 C++和Python代码拆分算法实现方法 数字图像处理基,38.50,馨园青图书专营店,4
1549,【套装4本】父与子的编程之旅+教孩子学编程 Python语言版+青少年学Python+我的Pytho,163.50,翔坤图书专营店,0
1550,OpenCV轻松入门 面向Python 李立宗 OpenCV入门教程书籍 OpenCV 函数使用方,51.40,华心图书专营店,2
1551,零压力学Python [美]布莱恩 奥弗兰德(Brian Overland) 978711,43.45,博远慧达图书专营店,0
1552,机器学习-实用OpenCV和Python进行智能图像处理,43.47,武进新华图书专营店,0
1553,图像处理与脉冲耦合神经网络：基于Python的实现（第3版）,74.10,京东自营,100+
1554,地图时空大数据爬取与规划分析教程+ Python地理数据处理+基于ArcGIS的Python编程秘笈,227.00,南京中译图书专营店,0
1555,正版青少年学Python 少儿学编程从入门到实践编程书 Python3.6算法思维训练初级教程教材书 青少年学Python,56.10,长沙爱阅图书专营店,0
1556,我的Python世界 计算机与互联网 编程语言与程序设计 学python教程 人民邮电出版社,37.20,辽宁出版集团图书专营店,0
1557,教孩子学编程 Python语言版全彩印刷 少儿编程入门图书青少年Python语言基础入门,45.80,友杰图书专营店,10
1558,"Python 3 面向对象编程(第2版) [加] Dusty,Phillips（达斯帝菲利",56.93,博远慧达图书专营店,8
1559,零基础入门学习Python（第2版）小甲鱼 李佳宇 python编程从入门到精通实践 pyhton,48.80,博雅馨轩图书专营店,1
1560,Python金融大数据挖掘与分析全流程详解,58.40,云韬图书图书专营店,1
1561,NLTK基础教程+python文本分析+精通Python自然语言处理 共3册,139.60,书海寻梦图书专营店,8
1562,零基础入门学习Python(第2版) 微课视频版,58.10,文轩网少儿专营店,3
1563,利用Python进行数据分析 利用Python进行数据分析 计算机与互联网 编程语,91.70,书虫图书专营店,1
1564,包邮【全3册】OpenCV轻松入门 面向Python+OpenCV算法精解+计算机视觉编程攻略书,196.60,蓝墨水图书专营店,1
1565,包邮 3册 Python网络爬虫从入门到实践 第2版+Python编程从入门到实践,199.60,书海寻梦图书专营店,1
1566,包邮 Web接口开发与自动化测试 基于Python语言+全栈性能测试修炼宝典 JMeter实战,101.80,春雨图书专营店,20+
1567,2019新书 Python for Finance Python金融大数据分析(第2版)(影印版),121.60,云聚算图书专营店,5
1568,正版 Python编程从入门到实践 python3.0 绝技核心编程基础视频教程网络爬虫入门书籍 p,82.60,华文兄弟图书专营店,10+
1569,Python与量化投资 从基础到实战 王小川 Python量化投资策略分析技术工具 金融数据分,97.02,六安新华书店图书专营店,0
1570,正版书籍 Python数据结构与算法分析 第2版 布拉德利·米勒python基础教程Python编,53.80,恒久图书专营店,0
1571,基于PYTHON的金融分析与风险管理,96.80,文轩网教育考试专营店,1
1572,Python网络编程(Linux)（大数据与人工智能技术丛书）,37.10,清华大学出版社,300+
1573,零起点Python足彩大数据与机器学习实盘分析 Python编程语言教程书籍 机器学习人工智能算法,68.00,广州瑞雅图书专营店,0
